http://www.tri-cityherald.com/news/local/article153344574.html,data/2017-05-30T18:36:08Z,Autocode-Test:Breach:Misuse:PHIDBR2018:,Robert-Topper,2017-05-30T18_36_08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://newarkadvertiser.co.uk/news/2017/05/26/memory-stick-led-to-stolen-computer,data/2017-05-30T18:52:36Z,Autocode-Test:Breach:Physical:,swidup,2017-05-30T18_52_36Z,,Breach,,Breach:Error,,Breach:Error:PHIDBR2018:,,Breach:Hacking,,Breach:Hacking:Malware,,Breach:Malware,,Breach:Misuse,,Outage,,Malware,,Hacking,,DOS,,Breach:Physical,,Breach:pinboardimport:,,Breach:Social
http://news.softpedia.com/news/Website-of-Swedish-Tablod-Aftonbladet-Serves-Malware-via-Ads-424529.shtml,data/2014-02-06T21:19:46Z,Hacking:,swidup,2014-02-06T21_19_46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.syracuse.com/vintage/2016/01/throwback_thursday_cornell_stu.html,data/2016-01-22T00:03:03Z,Hacking:Malware:,ama0990,2016-01-22T00_03_03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://economictimes.indiatimes.com/tech/internet/computers-at-three-banks-pharmaceutical-company-hacked-hackers-demand-ransom-in-bitcoins/articleshow/50525411.cms,data/2016-01-16T01:32:56Z,Hacking:Malware:,Spitler,2016-01-16T01_32_56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://blog.malwarebytes.org/malvertising-2/2015/08/malvertising-hits-online-dating-site-plentyoffish/,data/2015-08-24T17:57:35Z,Hacking:Malware:,swidup,2015-08-24T17_57_35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.theregister.co.uk/2014/12/26/isc_org_hacked/,data/2014-12-27T18:09:50Z,Hacking:Malware:,swidup,2014-12-27T18_09_50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://community.websense.com/blogs/securitylabs/archive/2014/10/28/official-website-of-popular-science-is-compromised.aspx,data/2014-10-31T14:23:22Z,Hacking:Malware:,Spitler,2014-10-31T14_23_22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://threatpost.com/hacked-political-news-site-targets-router-dns-settings/108247,data/2014-09-12T16:47:22Z,Hacking:Malware:,hrbrmstr,2014-09-12T16_47_22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.cyphort.com/blog/israeli-security-think-tank-website-compromised-serving-sweet-orange-exploit-kit/,data/2014-09-12T14:41:53Z,Hacking:Malware:,swidup,2014-09-12T14_41_53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.businessweek.com/articles/2014-07-17/how-russian-hackers-stole-the-nasdaq,data/2014-07-17T18:32:01Z,Hacking:Malware:,hrbrmstr,2014-07-17T18_32_01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://arstechnica.com/security/2014/02/new-zero-day-bug-in-ie-10-exploited-in-active-malware-attack-ms-warns/,data/2014-02-14T00:19:13Z,Hacking:Malware:,swidup,2014-02-14T00_19_13Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://news.softpedia.com/news/ukraine-blames-russian-hackers-for-christmas-power-outage-498235.shtml,data/2015-12-30T00:24:37Z,Hacking:Outage:,swidup,2015-12-30T00_24_37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://tuoitrenews.vn/business/23436/firm-hosting-numerous-vietnam-newswires-hit-by-hacking,data/2014-10-29T22:25:17Z,Hacking:Outage:,swidup,2014-10-29T22_25_17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.radioworld.com/article/radio-changes-course-after-eas-security-breach/217811,data/2014-06-19T23:12:02Z,Hacking:pinboardimport:,hrbrmstr,2014-06-19T23_12_02Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bbc.com/news/technology-30575104,data/2017-06-12T23:22:01Z,Hacking:Social:,Robert-Topper,2017-06-12T23_22_01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://topclassactions.com/lawsuit-settlements/lawsuit-news/346887-scottrade-class-action-filed-massive-security-breach/,data/2016-10-15T05:16:11Z,Impact:Update:,swidup,2016-10-15T05_16_11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.wired.com/2016/06/admin-faces-felony-deleting-files-flawed-hacking-law/,data/2016-06-08T02:29:11Z,Integrity:,swidup,2016-06-08T02_29_11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://latimesblogs.latimes.com/lanow/2009/12/engineers-who-hacked-in-la-traffic-signal-computers-jamming-traffic-sentenced.html,data/2015-12-02T16:51:44Z,Integrity:Misuse:,ama0990,2015-12-02T16_51_44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.stuff.co.nz/national/8839492/Adviser-on-trial-over-skimmed-investments,data/2014-06-19T21:09:45Z,Integrity:pinboardimport:,hrbrmstr,2014-06-19T21_09_45Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.trendmicro.com/trendlabs-security-intelligence/compromised-auto-update-mechanism-affects-south-korean-users/,data/2014-06-19T21:09:34Z,Integrity:pinboardimport:,hrbrmstr,2014-06-19T21_09_34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.latimes.com/business/technology/la-fi-maersk-cyber-attack-20170629-story.html,data/2017-06-30T22:17:08Z,Malware:,swidup,2017-06-30T22_17_08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://iwradio.co.uk/2017/06/30/isle-wight-primary-school-hit-cyber-atatck/,data/2017-06-30T21:44:18Z,Malware:,swidup,2017-06-30T21_44_18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.abajournal.com/news/article/dla_piper_works_with_fbi_as_it_grapples_with_malware_attack_says_client_dat/?utm_source=maestro&utm_medium=email&utm_campaign=weekly_email,data/2017-06-30T18:12:37Z,Malware:,swidup,2017-06-30T18_12_37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.govinfosecurity.com/massive-malware-outbreak-more-clever-than-wannacry-a-10063?rf=2017-06-28_ENEWS_SUB_GIS_Slot1&mkt_tok=eyJpIjoiT0dJM09EQTFOalUyTldFMyIsInQiOiIzZUpOVmtlVzhPOE1jcGtmbkxwaXg5SGlXQmdcL1VvbG0xMFNUbnhpV0N5d1wvWFp5NGcwbU1VUmlnN3pRb2d4djJrcjVTYmV4OFdVcjhmYW9KVTJPaE40Z3A1c3pwTWFFNHQzc1VqS1BLeUdORjV4RUhWNVwva0ZZXC9ZYVJBN0R1dGsifQ%3D%3D%60,data/2017-06-28T16:20:19Z,Malware:,swidup,2017-06-28T16_20_19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://themerkle.com/dutch-parliament-website-offline-due-to-ransomware-attack/,data/2017-04-03T23:42:49Z,Malware:,roniangel,2017-04-03T23_42_49Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.baxterbulletin.com/story/news/local/2017/03/14/city-erases-re-installs-server-after-ransomware-attack/99128740/,data/2017-03-15T22:26:30Z,Malware:,Spitler,2017-03-15T22_26_30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.infosecurity-magazine.com/news/ransomware-cripples-ohio-county/?utm_source=dlvr.it&utm_medium=twitter&es_c=25706&es_t=1486163495,data/2017-02-04T00:50:24Z,Malware:,Robert-Topper,2017-02-04T00_50_24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://fortune.com/2017/01/03/hacked-vermont-utility-washington-post-report-wrong/,data/2017-01-04T23:19:26Z,Malware:,Robert-Topper,2017-01-04T23_19_26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wadenapj.com/news/local/4082194-city-computers-infected-virus,data/2016-08-01T17:17:01Z,Malware:,Robert-Topper,2016-08-01T17_17_01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.foxsports.com/nascar/story/cyber-attack-nascar-team-95-circle-sport-leavine-family-racing-team-062516,data/2016-06-26T19:39:34Z,Malware:,swidup,2016-06-26T19_39_34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://blogs.forcepoint.com/security-labs/highly-popular-anime-site-jkanime-compromised-redirecting-users-neutrino-ek,data/2016-06-25T04:19:05Z,Malware:,JakeSettle,2016-06-25T04_19_05Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.databreaches.net/university-of-calgary-paid-20k-in-ransomware-attack-on-faculty-and-staff-email/,data/2016-06-07T23:13:35Z,Malware:,Robert-Topper,2016-06-07T23_13_35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nj.com/gloucester-county/index.ssf/2016/04/rowan_university_email_system_attacked_by_ransomwa.html,data/2016-05-12T03:43:20Z,Malware:,ama0990,2016-05-12T03_43_20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.scmagazineuk.com/michigan-electrical-utility-company-hit-with-ransomware-attack/article/494457/,data/2016-05-08T21:55:51Z,Malware:,Spitler,2016-05-08T21_55_51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://arstechnica.com/security/2016/04/toymakers-website-pushes-ransomware-that-holds-visitors-files-hostage/,data/2016-04-29T23:26:26Z,Malware:,ama0990,2016-04-29T23_26_26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.databreaches.net/horry-county-schools-approves-paying-computer-virus-ransom/,data/2016-02-19T21:36:01Z,Malware:,ama0990,2016-02-19T21_36_01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.databreaches.net/jacksonville-law-firm-victim-of-ransomware/,data/2016-02-15T19:42:10Z,Malware:,dhylender,2016-02-15T19_42_10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.theregister.co.uk/2016/02/08/angler_vxers_pwn_tmz/,data/2016-02-09T17:29:05Z,Malware:,dhylender,2016-02-09T17_29_05Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://news.softpedia.com/news/russian-hackers-tried-to-sabotage-boryspil-ukraine-largest-airport-499057.shtml,data/2016-01-18T18:49:08Z,Malware:,swidup,2016-01-18T18_49_08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://hackread.com/heartbleed-now-cupid-targeting-android/,data/2014-06-04T13:48:55Z,Malware:,blackfist,2014-06-04T13_48_55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.theregister.co.uk/2013/03/14/adobe_coldfusion_vulns_compromise_us_malware_catalog/,data/2014-06-19T21:16:41Z,Malware:pinboardimport:,hrbrmstr,2014-06-19T21_16_41Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://homelandprepnews.com/stories/22852-latvian-man-indicted-scareware-hacking-scheme-minneapolis-star-tribunes-website/,data/2017-06-15T21:14:01Z,Malware:Social:,Robert-Topper,2017-06-15T21_14_01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.databreaches.net/michigan-electricity-utility-downed-by-ransomware-attack/,data/2016-05-04T23:23:50Z,Malware:Social:,swidup,2016-05-04T23_23_50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nytimes.com/2016/02/02/nyregion/bank-tellers-with-access-to-accounts-pose-a-rising-security-risk.html,data/2016-02-03T06:41:35Z,Mining:,swidup,2016-02-03T06_41_35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://dcebrief.com/fed-employee-fined-after-mining-bitcoin-at-work/,data/2017-02-08T22:32:22Z,Misuse:,kjessen,2017-02-08T22_32_22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ux.desmoinesregister.com/story/news/2015/04/11/prosecutors-evidence-indicates-lottery-vendor-employee-tampered-equipment/25629733/?hootPostID=557355f6c56ed9a07e6381fa5a30890b,data/2015-04-14T13:24:37Z,Misuse:,teej4841,2015-04-14T13_24_37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://lagrangenews.com/news/news/50944150/Soldier-arrested-on-ID-theft-charges,data/2014-12-30T18:39:43Z,Misuse:,jakenmbr50,2014-12-30T18_39_43Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.lohud.com/story/news/crime/2014/12/01/former-yonkers-bank-manager-pleads-guilty/19760613/,data/2014-12-02T17:42:32Z,Misuse:,swidup,2014-12-02T17_42_32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://www.sun-sentinel.com/news/local/crime/fl-hollywood-id-theft-tax-fraud-20140512,0,3814859.story",data/2014-05-14T04:49:27Z,Needs Details:,jayjacobs,2014-05-14T04_49_27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://arstechnica.com/security/2014/04/mystery-attack-drops-avalanche-of-malicious-messages-on-twitter/,data/2014-04-24T00:40:29Z,Needs Details:,swidup,2014-04-24T00_40_29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://www.itnews.com.au/News/398926,human-error-caused-microsoft-azure-outage.aspx",data/2014-12-20T00:31:17Z,Outage:,athlos23,2014-12-20T00_31_17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.v3.co.uk/v3-uk/news/2386651/computer-failure-closes-entire-london-airspace,data/2014-12-20T00:30:58Z,Outage:,swidup,2014-12-20T00_30_58Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://thenextweb.com/microsoft/2014/11/19/microsoft-azure-suffering-widespread-outage/,data/2014-11-19T16:43:51Z,Outage:,swidup,2014-11-19T16_43_51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://online.wsj.com/articles/bloomberg-swaps-trading-platform-suffers-nearly-hourlong-outage-1415811483,data/2014-11-14T15:30:36Z,Outage:,swidup,2014-11-14T15_30_36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.waterstechnology.com/sell-side-technology/opinion/2380415/a-brief-history-of-power-outages,data/2014-11-14T15:29:33Z,Outage:,swidup,2014-11-14T15_29_33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://globalnews.ca/news/1652762/outage-leaves-30000-people-without-power-in-moncton/,data/2014-11-07T15:50:45Z,Outage:,swidup,2014-11-07T15_50_45Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.registerstar.com/news/article_cfca001e-4774-11e4-90d0-9f937733d064.html,data/2014-10-31T16:46:38Z,Outage:,nicolasvillatte,2014-10-31T16_46_38Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.reuters.com/article/2014/09/29/usa-chicago-airport-idUSL2N0RT0XK20140929,data/2014-10-31T16:46:15Z,Outage:,swidup,2014-10-31T16_46_15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://news.techworld.com/security/3581823/bank-of-england-launches-investigation-into-chaps-system-failure/,data/2014-10-27T20:44:29Z,Outage:,swidup,2014-10-27T20_44_29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://wdtn.com/2014/10/13/snake-to-blame-for-kettering-power-outage/,data/2014-10-17T15:08:31Z,Outage:,swidup,2014-10-17T15_08_31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.computerworld.com.au/article/99093/jury_convicts_net_manager_landmark_case/,data/2014-10-14T23:26:25Z,Outage:,swidup,2014-10-14T23_26_25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.renesys.com/2014/09/why-the-internet-broke-today/,data/2014-09-19T05:20:29Z,Outage:,tecamac,2014-09-19T05_20_29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.timesofisrael.com/massive-power-outage-hits-egypt/,data/2014-09-12T14:45:52Z,Outage:,swidup,2014-09-12T14_45_52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.usatoday.com/story/money/2014/08/27/time-warner-outage/14670747/,data/2014-09-11T17:54:03Z,Outage:,swidup,2014-09-11T17_54_03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.gazettextra.com/20140823/charter_internet_down_saturday,data/2014-09-11T17:53:47Z,Outage:,swidup,2014-09-11T17_53_47Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.kirotv.com/news/news/hundreds-customers-affected-becu-outage/ng8CY/?__federated=1,data/2014-09-11T17:53:25Z,Outage:,swidup,2014-09-11T17_53_25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.computerworlduk.com/news/infrastructure/3531726/bbc-server-problems-cause-online-outage/,data/2014-07-25T15:03:04Z,Outage:,swidup,2014-07-25T15_03_04Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://eq2wire.com/2014/07/15/sonyonline-net-domain-expires-shenanigans-ensue-for-all-soe-games-websites/,data/2014-07-17T00:13:51Z,Outage:,swidup,2014-07-17T00_13_51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.theregister.co.uk/2014/06/18/ancestry_dot_com_brought_down_by_ddos_attack/,data/2014-06-20T14:44:46Z,Outage:,swidup,2014-06-20T14_44_46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://timesofindia.indiatimes.com/city/delhi/17-29-hour-outages-plunge-Delhi-into-darkness/articleshow/35870632.cms,data/2014-06-06T16:20:17Z,Outage:,swidup,2014-06-06T16_20_17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://thenextweb.com/google/2014/06/04/google-drive-youre-one/?utm_source=social&utm_medium=feed&utm_campaign=profeed&utm_reader=feedly,data/2014-06-06T16:19:38Z,Outage:,swidup,2014-06-06T16_19_38Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.datacenterknowledge.com/archives/2014/05/27/unrelated-ups-failures-cause-three-nyc-outages-internap/,data/2014-06-06T16:19:18Z,Outage:,hrbrmstr,2014-06-06T16_19_18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.pcworld.com/article/2217520/outage-caused-by-single-admin-mortifies-cloud-provider-joyent.html,data/2014-05-28T17:20:36Z,Outage:,swidup,2014-05-28T17_20_36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://heraldnet.com/article/20140428/NEWS01/140429023/Wire-thieves-caused-cable-outage-Comcast-says,data/2014-05-03T05:09:56Z,Outage:,swidup,2014-05-03T05_09_56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.dailymail.co.uk/news/article-2617136/Chaos-airports-Britain-IT-glitch-brings-immigration-passport-control-standstill.html,data/2014-05-03T05:09:27Z,Outage:,jayjacobs,2014-05-03T05_09_27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://time.com/83534/lax-ground-stop-flights-computer-glitch/,data/2014-05-03T05:09:00Z,Outage:,swidup,2014-05-03T05_09_00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.theolympian.com/2014/04/30/3110459/centurylink-report-says-washingtons.html?sp=/99/224/&ihp=1,data/2014-05-03T05:08:37Z,Outage:,jayjacobs,2014-05-03T05_08_37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://news.softpedia.com/news/Netflix-Is-Down-04-15-2014-437807.shtml,data/2014-04-15T21:44:20Z,Outage:,swidup,2014-04-15T21_44_20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.computerweekly.com/news/2240217403/Parliamentary-computers-crash-90-minutes-after-IT-assurances,data/2014-04-11T14:49:23Z,Outage:,swidup,2014-04-11T14_49_23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.timesofisrael.com/glitch-causes-mass-credit-card-failure-in-israel/,data/2014-02-21T16:53:51Z,Outage:,swidup,2014-02-21T16_53_51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.telegraph.co.uk/news/uknews/crime/10647439/Gang-carried-out-sophisticated-and-organised-attack-on-banking-system.html,data/2014-02-21T16:11:11Z,Outage:,swidup,2014-02-21T16_11_11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://news.softpedia.com/news/Yahoo-Mail-Is-Down-02-04-2014-423866.shtml,data/2014-02-04T19:53:53Z,Outage:,swidup,2014-02-04T19_53_53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://news.softpedia.com/news/GitHub-Down-Due-to-DDOS-Attack-1-27-2014-421114.shtml,data/2014-01-28T18:20:30Z,Outage:,swidup,2014-01-28T18_20_30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.downforeveryoneorjustme.com/amazon.com,data/2014-06-19T23:12:51Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T23_12_51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.washingtonpost.com/blogs/answer-sheet/wp/2013/04/25/yet-a-new-pearson-problem-with-testing/,data/2014-06-19T23:12:44Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T23_12_44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.firstcoastnews.com/topstories/article/298992/483/JEAs-website-back-online-no-customer-data-breach-apparent,data/2014-06-19T21:16:48Z,Outage:pinboardimport:,swidup,2014-06-19T21_16_48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nytimes.com/2013/05/02/education/computer-problems-in-three-states-hamper-student-proficiency-tests.html?_r=0,data/2014-06-19T21:16:18Z,Outage:pinboardimport:,Spitler,2014-06-19T21_16_18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://catless.ncl.ac.uk/Risks/27.18.html#subj3,data/2014-06-19T21:16:04Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T21_16_04Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.newser.com/story/153018/united-wings-clipped-in-major-computer-glitch.html,data/2014-06-19T21:14:18Z,Outage:pinboardimport:,swidup,2014-06-19T21_14_18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.gazette.net/article/20130522/NEWS/130529736/1124/software-update-blamed-for-jail-security-breach-in-boyds&template=gazette,data/2014-06-19T21:11:29Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T21_11_29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.zdnet.com/dropbox-suffers-global-outage-files-safe-sync-broken-7000016126/,data/2014-06-19T21:11:26Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T21_11_26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blogs.cisco.com/security/hijacking-of-dns-records-from-network-solutions/,data/2014-06-19T21:10:03Z,Outage:pinboardimport:,dhylender,2014-06-19T21_10_03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.computerworld.com/s/article/9240212/LinkedIn_outage_prompts_security_concerns?taxonomyId=17,data/2014-06-19T21:09:59Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T21_09_59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bloomberg.com/news/2013-06-25/why-did-chinese-atms-stop-working-.html,data/2014-06-19T21:09:32Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T21_09_32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.cnbc.com/id/100428212,data/2014-06-19T21:09:31Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T21_09_31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://apnews.myway.com//article/20130628/DA76SO3G3.html,data/2014-06-19T21:09:26Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T21_09_26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.zdnet.com/once-again-a-datacenter-upgrade-takes-down-the-datacenter-7000018254/,data/2014-06-19T21:07:39Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T21_07_39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.8newsnow.com/story/22931729/breaking-news-computers-down-at-mccarran-airport,data/2014-06-19T21:07:20Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T21_07_20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blogs.seattletimes.com/today/2013/08/airlines-experiencing-outages-with-reservation-systems/,data/2014-06-19T21:06:57Z,Outage:pinboardimport:,hrbrmstr,2014-06-19T21_06_57Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.healthcareitnews.com/news/care-new-england-pays-400000-hipaa-fine-lost-phi-business-associate-breach,data/2016-09-27T03:58:42Z,PHIDBR2016:Update:,swidup,2016-09-27T03_58_42Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/newest-ocr-settlement-highlights-need-to-review-and-update-business-associate-agreements/,data/2016-09-24T00:50:18Z,PHIDBR2016:Update:,swidup,2016-09-24T00_50_18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.healthcareitnews.com/news/copilot-settles-new-york-ag-delaying-breach-notification-one-year,data/2017-06-18T06:58:19Z,PHIDBR2018:Update:,swidup,2017-06-18T06_58_19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.beckershospitalreview.com/healthcare-information-technology/horizon-blue-cross-blue-shield-fined-1-1m-for-2013-breach.html,data/2017-02-23T18:56:14Z,PHIDBR2018:Update:,swidup,2017-02-23T18_56_14Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hhs.gov/about/news/2017/01/09/first-hipaa-enforcement-action-lack-timely-breach-notification-settles-475000.html,data/2017-01-09T17:43:39Z,PHIDBR2018:Update:,swidup,2017-01-09T17_43_39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.beckershospitalreview.com/healthcare-information-technology/tampa-general-pays-10k-to-plaintiffs-in-data-breach-settlement.html,data/2016-12-12T22:58:34Z,PHIDBR2018:Update:,swidup,2016-12-12T22_58_34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://patch.com/maryland/odenton/skimmer-found-atm-walmart-hanover,data/2016-11-30T00:23:24Z,Physical:,Robert-Topper,2016-11-30T00_23_24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.databreaches.net/nullcrew-claims-hack-of-comcast-mail-servers/?utm_medium=twitter&utm_source=twitterfeed,data/2014-02-06T00:46:26Z,Physical:,blackfist,2014-02-06T00_46_26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://krebsonsecurity.com/2016/03/phishing-victims-muddle-tax-fraud-fight/,data/2016-05-01T22:38:28Z,Social:,Robert-Topper,2016-05-01T22_38_28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://thenextweb.com/insider/2016/03/29/mattel-nearly-loses-3m-to-a-classic-phishing-scam/,data/2016-03-30T23:36:46Z,Social:,dhylender,2016-03-30T23_36_46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.natlawreview.com/article/two-hipaa-mistakes-lead-to-fines-ocr,data/2017-05-01T21:46:16Z,Update:,swidup,2017-05-01T21_46_16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oakridgeobserver.com/2017/03/22/neiman-marcus-data-breach-settlement-requires-info-sharing/,data/2017-03-23T15:50:46Z,Update:,swidup,2017-03-23T15_50_46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://oag.ca.gov/system/files/Cummings%20Notice%20A_0.pdf,data/2017-02-10T22:44:01Z,Update:,swidup,2017-02-10T22_44_01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.lawyerherald.com/articles/47328/20170127/acer-penalized-115k-major-security-breach.htm,data/2017-01-29T06:41:10Z,Update:,swidup,2017-01-29T06_41_10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.wired.com/2013/11/e-sports/,data/2017-01-27T21:38:52Z,Update:,swidup,2017-01-27T21_38_52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
